user_id,total_staked_amount,total_commit_amount
226542963,47.3435289,85.00264659999999
226552362,35.5845792,0.2
226556394,90.0,8.0
226606185,20.0,20.0
226650461,47.235,1.0
226656539,5.2979958,6.2979958
226687707,1.0,2.0
226689316,72.9901316,66.49506579999999
226709536,50.0,22.8675
226713305,11.11,24.241
226730299,20.0,20.0
226739712,40.2601784,100.1695032
226758393,180.3607668,450.1394169
226764256,24.735,24.735
226781481,110.0,111.0
226785904,34.2031268,84.7353172
226793348,10.0,21.0
226822911,59.6148449,44.3361337
226829139,49.505,24.7525
226843601,74.2575,20.0
226859243,7.82,9.9175
226859445,12.0,12.0
226870809,36.7602876,73.5205752
226886691,21.366821,21.366821
226898970,1.0,1.0
226916155,49.505,24.7525
226923833,24.0,17.875
226931331,2.0,3.0
226941851,32.0634122,15.3716379
226996134,102.92424199999999,16.1435102
226997208,7.04,3.27
227014403,1.0,11.0
227025331,20.0,31.0
227034335,10.0,10.0
227035336,22.0,38.0
227040564,49.505,24.7525
227054933,50.2936138,25.1468069
227058595,74.2575,18.129375
227103359,40.5729408,30.0547056
227104898,12.0,55.0
227108796,73.65,20.78875
227113878,14.995,7.4975
227122125,23.2685604,51.9792609
227123018,100.0,100.0
227137608,115.8159375,26.97375
227148772,24.7525,24.7525
227158640,24.977467,49.954934
227174867,14.9653303,11.0989978
227195719,22.25,44.5
227197640,27.2525,27.2525
227240066,100.0,10.0
227243460,200.0,120.0
227257693,108.0,100.0
227268507,90.0,72.4092037
227283206,35.763181,67.59215710000001
227302406,31.9055153,23.5541365
227334639,50.0,27.6209828
227350720,150.870679,97.52328130000001
227379833,25.6419624,25.6419624
227407871,20.0,20.0
227410347,24.7525,24.7525
227444801,12.8220347,25.6440694
227456085,22.24,22.24
227477614,24.7525,24.7525
227499476,75.3861331,62.3143556
227539177,212.95824290000002,134.0420481
227585192,16.0,10.0
227600356,1.0,1.0
227606875,10.0,6.0
227618262,84.8425609,100.6058002
227639191,10.0,10.0
227643118,24.75,24.75
227677628,33.4948414,33.4948414
227688343,10.0,10.0
227760917,25.0,25.0
227761683,50.0,50.0
227840102,24.7525,49.505
227852545,28.2550877,1.906792
227983019,246.9048047,25.0
227989952,50.0,50.0
227999276,10.0,34.0
228149313,136.1413313,51.2139365
228159894,43.75,43.75
228222716,13.9108627,1.0
228228036,24.749073,49.498146
228237585,90.0,5.5725
228254871,25.0,23.51
228270576,10.0,10.0
228272061,62.991833,10.0
228295334,24.7525,24.7525
228298371,1.0,2.0
228298963,5.0,5.0
228299548,10.0,20.0
228359450,147.3714115,24.7572891
228370391,74.25,18.1575
228376049,69.3657586,34.6828793
228380882,10.0,10.0
228400774,10.0,20.6185816
228405425,268.1602322,80.0
228412898,10.0,10.0
228413939,159.37125,86.7696875
228416780,73.8585145,93.0596287
228441147,0.01,0.01
228501940,30.0,87.5492714
228506061,115.2035689,2.0
228529788,53.5024513,4.3335376
228543840,21.1748657,31.5122987
228547536,59.5743806,43.8560969
228547844,26.0957549,52.1915098
228553331,24.7525,49.505
228556403,83.6413026,83.6413026
228604250,20.93,10.465
228605354,24.7525,49.505
228616199,49.505,1.0
228652258,55.5062019,10.0
228668255,172.2262034,22.0
228670933,185.1445187,92.3022593
228684762,199.8133096,93.58415930000001
228703296,23.9935889,23.9935889
228730119,10.0,110.0
228732515,190.0,95.0
228777973,71.9547587,5.8662299
228778749,1.2,3.2
228792497,5.0,49.8609526
228799989,10.0,20.0
228850160,100.0,2.0
228850785,24.7475,55.306875
228862215,12.899169,25.798338
228866809,0.8,73.0508194
228894591,74.2591783,18.1747945
228961802,24.625,18.34375
229035825,10.0,10.0
229048289,36.7472357,10.0
229079867,0.001,1.0
229088275,2.0,0.22
229088567,23.7561785,65.6874346
229116591,36.8491484,18.4245742
229116798,10.0,45.0
229116829,95.0,1.0
229141517,63.129613199999994,25.5548452
229152996,5.0,6.0
229158333,48.3221977,24.1610988
229163310,17.3435091,119.70671150000001
229188335,106.3772586,79.032944
229196470,154.6400241,10.9385731
229208367,43.4775,3.488125
229228146,1.0,46.8189672
229231228,20.0,103.0
229245051,10.0,10.0
229248319,90.0,5.0
229275359,59.7776143,29.8888072
229317857,49.7423905,47.1510658
229341789,67.3734375,26.92625
229393784,11.0,2.0
229407312,4.0,1.0
229422666,75.8403765,18.5475941
229424003,0.001,0.002
229445709,100.0,48.61
229481653,10.0,10.0
229482452,20.0,20.0
229501812,34.5,30.0
229531476,10.0,25.7525
229549781,49.255,24.6275
229564627,3.0,38.9034477
229627636,30.5021273,30.5021273
229636727,24.495,24.495
229652688,49.505,24.7525
229685694,0.2,49.8070796
229697970,24.7525,5.0
229811488,100.0,10.0
229822461,5.0,10.0
229845217,52.3482689,40.3482689
229884507,10.0,10.0
229897658,60.0,35.0
229899950,10.0,14.6034661
229903636,12.0,21.0316946
229999914,18.2375,49.388125
230005849,49.5065943,24.7532972
230009567,127.365758,48.8213312
230015546,26.0,66.0
230016492,131.2902155,34.2383095
230068847,38.7564671,10.0
230079496,164.4725179,44.5675819
230083920,24.7525,24.7525
230099160,24.7525,24.7525
230120019,30.2225,30.2225
230131724,50.295904699999994,50.9370172
230147473,20.0,63.657576
230256728,100.0,60.0
230290279,1.0,1.0
230305928,25.0,50.0
230403766,24.7525,24.7525
230422097,1.0,1.0
230425684,24.7525,69.505
230436714,1.0,1.0
230439702,50.2627937,25.1313968
230495915,24.5,49.0
230502189,1.0,50.0
230513859,24.7525,24.7525
230559169,73.8825,18.080625
230572719,17.0808186,17.0808186
230585358,11.0,1.0
230616893,0.1,0.1
230631858,18762.03,23.0
230631868,25.5380053,51.0760106
230636059,62.2425,15.170625
230637270,24.75,24.75
230666240,24.7525,24.7525
230676955,24.7525,24.7525
230716343,24.6937915,24.6937915
230723819,25.0,15.0
230729454,74.8961382,12.2326897
230739702,74.2575,18.189375
230745337,203.5536228,62.1943452
230750613,79.5225,24.505625
230811448,50.4787777,25.2393889
230826941,41.9830781,122.7154658
230844191,80.5,39.79
230869915,5.0,2.0
230892480,179.82049469999998,54.1041624
230894197,52.9334987,26.4667494
230922365,3.7638881,0.815972
230930349,10.0,10.0
230944678,4520.0,103.0528316
230980112,49.505,12.25125
230987860,20.0,100.0
230992877,70.0,100.0
230996036,74.4879132,18.2469783
231016506,49.505,24.5025
231031256,74.2575,10.0
231039096,106.7871708,159.9307561
231057637,54.51,46.93875
231076866,75.4796091,96.194886
231107969,31.215360699999998,4.5015638
231125029,19.949045,19.949045
231128987,50.0,30.0
231134283,0.1,0.30000000000000004
231150539,10.0,5.0
231157524,1.0,1.0
231178770,35.382379900000004,17.9436899
231188846,13.2939366,9.8454525
231223124,16.892127600000002,6.7331679
231229904,1.0,1.0
231231377,20.0,54.505
231292824,18.2254472,27.0881709
231310377,165.4542671,43.1475598
231311126,24.7525,24.7525
231334460,24.7525,49.505
231363130,26.0025,52.005
231381876,50.0,25.0
231422905,136.1323322,76.91220089999999
231423479,100.0,10.0
231448422,24.8536859,24.8536859
231505064,10.0,10.0
231506482,83.2855537,14.762215
231528211,22.7121018,26.9090764
231571930,18.1916924,10.068177
231576712,10.0,5.0
231583345,9.0,10.0
231592406,100.0,20.0
231594024,2.0,1.0
231598162,148.0,152.0
231601290,106.2977847,8.7331487
231642215,359.066354,459.066354
231656900,2.0,1.0
231660015,1.0,1.0
231683231,20.0,35.8560434
231702448,10.0,60.0
231706394,14.8172912,100.0
231712328,74.3827133,89.6550688
231719362,66.36,2.0
231728080,49.505,24.7525
231750403,5.0,17.6828039
231750960,22.0,82.3893299
231751460,539.7256237,50.0
231792432,24.25,54.1875
231804149,27.548808100000002,33.866427
231844008,24.7525,24.7525
231844791,10.0,10.0
231848318,47.8065,40.0
231863220,24.7525,49.505
231867031,15.0,20.0
231867988,10.0,10.0
231877416,37.2533157,102.5649868
231885394,24.7475,24.7475
231891155,30.0,56.5632542
231950495,2.0,4.0
231991099,24.7525,24.7525
231999728,74.2575,10.0
232007091,0.1,2.0
232051021,50.0,20.0
232079150,50.0,50.0
232113480,2.0,2.0
232169088,24.7520081,49.5040162
232173890,26.2403177,26.0
232182827,384.1039393,6.0
232196757,58.9262664,14.2965666
232213443,94.0,3.0
232214102,74.2575,0.01
232214454,74.2575,22.241718799999997
232243118,6.0,15.0
232309127,4936.5459254,6570.6091203
232311267,10.0,5.0
232344719,190.2086719,100.3296875
232358701,1.0,1.0
232367716,1.0,24.7525
232417669,1.0,2.0
232469885,1.0,10.0
232480039,1.0,1.0
232563861,24.7525,24.7525
232573229,1.0,1.0
232586681,41.114375,51.837500000000006
232642546,196.50097649999998,92.9221192
232645671,1.0,1.0
232646074,50.0,40.0
232656996,73.125,20.0
232661036,24.9975,49.995
232671348,24.8414207,49.6828414
232728575,49.505,36.75375
232745191,10.0,10.0
232762614,24.7525,24.7525
232780634,74.0062464,18.0215616
232795127,37.0125,8.833125
232830762,24.7525,24.7525
232910583,6666.0,1000.0
232922285,74.2575,18.189375
232990010,171.36551930000002,25.0232241
233007422,24.7545551,24.7545551
233012090,10.0,1.0
233041326,14.2642073,21.146311
233054750,20.1740148,20.1740148
233063629,48.9910225,24.4955113
233081379,30.0,6.0
233096875,10.0,20.0
233101545,24.7514392,24.7514392
233106172,10.0,25.0
233109100,24.7525,24.7525
233162712,122.4912754,71.9668607
233163195,1894.8554464,1516.4962401
233164886,17.1599915,34.319983
233165845,60.0,18.0
233174591,10.0,66.0013154
233187878,2.0,2.0
233189365,138.9363057,24.5727176
233196001,1.5,1.5
233203188,3.0,2.0
233207978,102.0648781,81.5058131
233208233,24.7525,1.0
233209922,50.0,50.0
233217861,1.0,72.6023887
233220936,53.7,39.9
233233259,5.0,10.0
233258389,9.0,18.0
233266020,39.4503613,40.582771
233271663,1.0,1.0
233274903,21.8625,21.8625
233285727,130.19111479999998,10.0
233297689,50.0,41.0
233328141,24.7525,24.7525
233331986,27.785,20.43375
233340390,74.2575,18.189375
233347649,8.0,9.0
233349228,10.0,1.0
233378897,21.2386576,21.2386576
233394187,30.0,40.0
233405282,22.005,16.37875
233413238,50.0,27.4732248
233415677,20.0440325,14.9080244
233423782,100.0,50.0
233450977,22.0088173,10.0
233456522,500.0,174.0675
233460367,20.0,50.0
233464322,6.735,6.735
233536036,24.7525,24.7525
233539570,91.60249999999999,3.341875
233541939,76.2575,2.0
233597939,51.2963475,12.4490869
233598687,24.75,55.3125
233608907,49.5081906,48.302
233612778,71.650927,115.2896647
233617278,110.3290125,110.3290125
233618565,27.3518791,4.2886465
233647296,100.00250000000001,10.0
233656738,24.7525,24.7525
233666274,10.0,10.0
233670877,2.0,50.025
233686677,25.6225,25.0
233717997,33.0508224,24.6631169
233744783,49.505,24.7525
233757283,74.2575,123.159375
233759642,120.0,100.9702556
233807249,1.0,98.0
233825195,0.1974927,167.8625046
233841302,90.0,6.3825
233851509,55.0,10.0
233854694,24.7525,18.439375
233874659,51.2348091,15.0
233881250,399.3144995,99.4536248
233882698,24.7525,64.3265624
233945744,22.1949389,74.97329260000001
233976029,93.326875,34.2125
233980769,1.0,52.0
233992641,9.9974593,9.9974593
234005303,637.5996594000001,216.5988202
234049046,18.3479394,13.6359545
234069673,75.5053235,115.0
234073610,4.0,4.0
234075445,19.6719283,9.5809641
234076755,24.625,24.625
234098123,54.2925757,11.3515949
234101119,24.7525,24.7525
234123365,1.0,1.0
234148905,73.8361505,20.8361505
234176595,208.6801532,28.0
234181049,118.250625,27.5325
234187515,24.7525,49.505
234205710,2.0,3.0
234226977,234.3451824,234.3451824
234256359,24.7525,25.0
234276915,10.0,10.0
234297879,100.0,150.0
234307217,24.7525,24.7525
234316200,5.0,5.0
234316368,137.11283780000002,33.4982095
234336469,50.0,5.0
234351251,76.069297,62.4282161
234378520,50.2574593,40.0
234380972,37.245,74.49
234392381,2.0,8.0
234396056,52.0,24.7525
234423998,44.2999538,71.11165700000001
234449558,4.4,25.2238167
234456550,1.0,47.2324902
234527031,76.5026751,96.73281109999999
234545982,24.7525,49.505
234567141,24.7525,18.439375
234605104,1.5,10.5
234606183,24.5,24.5
234628874,10.500166,2.2050415
234660001,27.0,27.0
234671783,28.0928597,82.8640187
234700570,80.0,5.0
234713788,61.2466757,24.8016703
234743541,1.0,1.0
234789685,2.0,1.0
234793613,13.3201682,4.0
234836120,89.3362978,70.388559
234859977,75.0,20.0
234876717,10.0,10.0
234920157,24.7525,18.439375
234954321,49.505,24.7525
234964481,0.1,0.1
234980000,10.0,20.0
235042971,23.9925,23.9925
235055923,10000.0,2795.0
235097853,118.715,59.3575
235131091,74.2575,10.0
235151329,24.7525,18.439375
235155816,20.0,20.0
235209303,200.0,73.0423887
235235276,24.7525,24.7525
235259962,1.0,1.0
235285592,1.0,83.94988939999999
235289014,50.0,5.0
235314399,55.7622107,56.566658
235321360,24.7525,24.7525
235335512,100.0,37.9321919
235338428,3.0,2.1
235344155,64.19,32.095
235350194,100.0,312.0164794
235356415,10.0,105.0103973
235360679,24.9585792,66.10214429999999
235368445,24.7525,18.439375
235369597,24.7525,24.7525
235409711,10.0,30.0
235426244,2.2,12.5
235451893,3.0,12.0
235474996,78.0,52.0
235477250,24.0158,62.2064955
235479471,30.0,30.0
235496344,41.667192299999996,48.5025056
235499834,63.27,10.235
235508322,175.20999999999998,67.0
235538717,91.2724921,22.428123
235545871,3.6387704,7.2775408
235546288,78.3975,18.841874999999998
235553108,22.2513095,22.2513095
235588855,24.8310398,24.8310398
235610226,23.5,23.5
235619400,1.0,34.8698562
235623485,47.2015229,94.4030458
235640622,89.69,44.845
235656558,85.7007219,20.7951805
235659831,74.2575,20.0
235660289,24.7525,24.7525
235664815,2.0124952,93.3612546
235677795,10.0,10.0
235678467,138.1298028,64.7436745
235681685,13.9828926,13.9828926
235735970,10.0,10.0
235740092,1.0,1.0
235761002,27.7333302,54.3522217
235761092,23.6755359,11.837768
235761720,50.0,137.3748039
235776399,24.6225,24.6225
235794863,100.0,3.0
235798531,4.9311916,0.2941321
235856750,1.0,2.0
235867927,9.7266419,9.7266419
235904174,90.0,5.4352354
235912749,300.0,200.0
235932566,25.0,25.0
235939359,18.4238152,244.5871534
235946156,97.125,204.17132809999998
235965228,24.7525,24.7525
235986108,49.2254083,36.5440562
235993588,12.25,12.25
235996146,301.111048,90.0
235999993,100.0,70.0
236016417,5.0,3.0
236064613,49.5926508,24.7963254
236091321,107.7046812,8.8503901
236092557,49.505,95.5471875
236097954,24.7525,24.7525
236116867,65.9865729,5.0
236147610,27.0597655,40.3296481
236226591,19.1883933,40.3767866
236256563,200.8793779,100.179689
236266951,17.2425,17.2425
236298083,42.1818812,68.0
236342517,51.0,62.4788741
236365464,26.8435179,40.0152768
236409298,119.1374635,8.612676
236428389,23.75,11.875
236449375,5.0,49.946215
236455447,73.8825,18.080625
236470803,13.2907619,9.8430714
236495528,24.7525,24.7525
236509752,80.0,53.8322531
236533077,24.7525,49.505
236534477,100.0,36.29457
236546688,92.0,42.375
236557850,20.0,10.0
236570186,29.7519276,29.7519276
236586924,10.0,5.0
236596104,10.0,10.0
236596750,61.4781701,14.9795425
236619633,36.730000000000004,45.8925
236653556,24.755,49.51
236666337,24.7525,49.505
236674417,20.0,40.0
236679486,1.0,2.0
236701253,159.4888284,79.7444142
236755953,123.0065718,184.2598576
236766463,24.7525,24.7525
236804039,4.0,48.0
236804526,25.2525,50.505
236813337,1.0,1.0
236817173,88.4908255,125.3427064
236823838,32.622514,29.3732927
236840092,21.0221559,38.0478806
236843860,200.0,100.0
236924936,74.2575,20.7259375
236951340,14.1472979,20.9709468
237018208,10.0,12.1342674
237082002,200.0,1.9115206
237092064,1.0e-07,1.0e-05
237115053,0.2,34.3425
237121871,109.1738946,73.3596842
237125699,1.0,2.0
237170609,44.6610328,26.0
237171733,69.2930354,7.9192142
237208704,70.0,95.0
237272414,1.8873248,3.7746496
237293350,56.4056255,9.1509376
237309266,300.0,963.9421415
237314961,49.505,24.7525
237316034,70.0,5.5859744
237342553,1.0,1.0
237347368,50.0,45.0
237356345,2.0,1.0
237382223,55.78875,9.018125
237386361,93.0,4.466
237402728,58.6144227,111.2157571
237415274,10.0,29.0
237425690,100.0,12.0
237432371,240.0,40.9509398
237459396,100.0,89.5579455
237478988,1.0,1.0
237492672,1.0,15.8939
237509199,14.3821822,6.9410911
237552109,49.5,25.75
237564844,1.0,48.755
237582992,97.708125,99.83250000000001
237600024,1.0,11.0
237600480,77.625,18.98625
237621617,90.0,2.0
237629823,24.7525,59.795468799999995
237639128,24.7525,3.0
237680630,1.0,10.0
237697574,19.4049154,28.8573732
237718017,9.0,9.0
237734208,73.5075,23.0
237766161,19.75,14.6875
237771652,84.612194,20.7780485
237786557,170.31019,20.0
237786846,30.651333,30.651333
237787459,5.0,2.0
237833312,22.115116,10.057558
237849044,70.0,40.0
237871079,0.4159852,4.4784668
237875220,1.0,1.0
237897171,58.0782689,43.1687016
237916223,13.2501195,13.2501195
237926223,35.9905871,26.8679403
237928882,15.0,15.0
237955191,49.505,24.7525
237957192,49.505,24.7525
237985533,49.505,24.7525
238006753,53.2684857,13.0
238014261,94.5,58.582499999999996
238015641,152.3166592,24.2295982
238016275,27.3254533,27.3254533
238025568,80.0,1.0
238047386,13.0,17.0
238086297,40.0,15.0
238110609,145.8417035,12.1319603
238123257,20.8906414,20.8906414
238131785,50.0,18.3331866
238156443,24.7525,24.7525
238167867,49.505,24.5025
238177556,20.0,17.0
238192961,20.2447773,20.2447773
238195913,68.0,23.2725
238207439,0.01,0.1
238209063,1.0,2.0
238229095,45.6579486,30.8289743
238238359,23.7425,23.7425
238286383,23.4975,23.4975
238302086,2.0,25.875
238368707,10.0,34.5195819
238371550,50.0,30.0
238374846,20.0,20.0
238385315,105.2240808,50.0
238392868,50.0,29.7821248
238401323,49.5250063,24.7625032
238438004,24.7525,24.7525
238442526,24.7525,24.7525
238453497,20.0,19.6275
238457500,18.5,18.5
238461134,25.808421,26.0463604
238467840,50.0,24.9889077
238469823,26.0,26.0
238484019,80.0,4.6275
238489775,111.6825,30.0
238514334,24.125,48.25
238546418,102.4483311,26.898923
238600664,87.0823416,10.0
238646357,1.0,1.0
238666383,70.5,124.78562500000001
238672411,49.4272135,24.7136068
238699584,160.7567623,44.508705
238701636,24.74,36.8575
238701806,10.0,19.0
238769020,24.7475,24.7475
238783356,10.0,20.0
238786997,74.2575,18.129375
238793792,630.1947018999999,122.0
238802931,49.505,36.75375
238816694,64.47,32.235
238826183,19.0,19.0
238838757,136.7414055,40.0
238850827,1.0,2.0
238857176,100.0,50.0
238901260,10.0,10.0
238933242,73.8825,23.425625
238947912,50.0,25.0
238964300,74.2575,18.189375
238967404,24.7525,24.7525
238971976,48.4713828,23.9856915
238989996,60.48625,24.4975
238993421,74.2575,20.0
239017805,12.7464907,12.7464907
239036791,20.0,30.0
239099449,24.7525,49.505
239104499,49.2365708,24.6182854
239106671,49.0,49.0
239112242,10.0,20.0
239113302,49.505,24.7525
239141587,22.7475,45.495
239183026,24.8392168,49.6784337
239219160,50.0,20.0
239245647,10.0,80.0
239245928,25.2852439,25.2852439
239258103,59.198897,85.9137353
239289262,1.0,1.0
239300457,3.0,8.0
239314134,12.6599744,25.3199487
239315268,0.1,10.5
239321066,18.9575734,37.9151468
239326224,48.91,24.455
239336763,1.0,11.0
239336863,24.7525,3.1415926
239364063,21.8640921,21.8640921
239387669,111.756355,36.0
239407409,500.0,200.0
239426663,10.0,5.0
239434483,1.0,2.0
239447276,99.9950007,74.6212504
239452533,50.0,10.0
239490191,15.0,15.0
239510771,30.067994,7.3919985
239514014,200.0,140.0
239521778,10.0,60.0
239525424,24.7525,10.0
239532108,49.01,24.7525
239540405,74.2575,62.10625
239571420,142.5121853,10.0
239572412,24.9904313,24.9904313
239592973,8.855947,70.33027440000001
239618903,49.49,24.485
239629108,31.175,15.3375
239637866,55.0,25.0
239648746,25.0,25.0
239658785,35.760355000000004,35.760355000000004
239675003,35.4880662,5.0
239692633,47.8539534,5.0
239710225,46.49,62.139375
239720073,50.0,40.0
239729251,60.0,20.0
239737907,25.4888962,18.9916722
239761983,207.0,173.5654854
239772900,2.0,1.0
239778172,10.0,10.0
239785760,27.12,75.42375
239797283,49.505,30.0
239843346,50.0,104.005
239848278,19.5846274,53.0852253
239899850,24.7525,24.7525
239937833,54.7256975,27.3628488
239945876,15.0,15.0
239951531,199.0225,13.96875
239953775,60.0230229,30.0115115
239954355,24.7525,49.505
239967935,24.7518619,24.7518619
240014860,28.9741171,17.6688232
240029384,118.3648264,181.5884619
240088752,74.2575,23.0
240119446,20.0,88.7840644
240123491,94.5,70.5
240128070,49.505,24.5025
240131699,116.60454490000001,20.6834067
240132618,111.7575,27.564375
240142504,10.0,20.0
240216304,109.296079,30.865249
240216329,10.0,50.1944267
240279906,24.8575981,24.8575981
240320830,20.0,77.0010453
240321197,10.0,10.0
240329221,2.0,3.0
240389567,17.2409844,34.4819688
240407274,23.8972956,31.0189504
240431119,24.896326,37.0919889
240431849,49.245,42.301875
240434228,59.3394236,9.6199039
240434522,10.0,10.0
240450308,11.047945,8.1609588
240493250,24.75,24.75
240517147,149.505,119.5753125
240521289,24.7525,64.505
240600659,49.505,24.4925
240611253,23.6201566,12.0
240624803,2.0,1.0
240677324,8000.0,3460.1362061
240696297,24.7525,49.505
240706285,24.0,39.0
240708659,25.9975002,61.3239261
240737468,74.2575,18.189375000000002
240756354,24.7593302,24.7593302
240763513,76.8719308,18.7679827
240782469,74.2099951,20.0
240793542,30.245,30.245
240886953,10.0,10.0
240899169,61.9853549,30.9926774
240933760,101.6090243,100.027256
240946977,77.77,20.0
241018094,8.0,10.0
241027115,199.0,99.0
241034182,1.0,1.0
241040554,2.7870082,83.7422851
241042956,25.0,99.0
241045277,30.0,70.0
241061327,98.0,1.0
241063530,70.1221116,17.4055279
241071448,24.75,49.5
241073979,27.8485993,27.8485993
241074359,1.0,49.5900446
241074610,49.505,24.7525
241087779,2.1,2.1
241098728,10.0,36.725
241142996,10.0,30.0
241143983,74.2575,23.0
241151223,260.9447945,146.0597544
241156176,100.0,8.9100927
241160014,1.0,17.1928115
241172433,34.5025,11.0
241188365,48.025,23.6725
241208330,18.2873267,18.2873267
241211703,74.2575,0.02
241276120,34.09475,34.09475
241288124,22.5476872,11.2738436
241290636,1.0,1.0
241291232,37.6071687,85.5569804
241292556,50.0,361.2937425
241294116,93.602056,98.025514
241305029,0.001,22.12475
241326999,79.0,13.8375
241327241,15.0,20.5581595
241327832,5210.0,5010.0
241335264,68.6904016,93.8626004
241378566,17.0,101.0
241403787,83.3944777,35.174552
241419940,10.0,3.0
241436627,55.121884,4.4684903
241467279,24.375,48.75
241474224,19.340486,19.340486
241501317,29.0247559,14.262378
241523211,1.0,2.0
241563769,1.0,2.0
241565843,66.375,5.40625
241568925,46.985,23.4925
241572885,24.7525,24.7525
241584749,49.8248518,24.9124259
241586303,50.0,24.7533716
241599831,82.4258629,20.2314657
241604305,10.0,10.0
241626548,175.5246973,1.2095965
241644481,52.1542564,148.8549744
241644707,24.7525,24.7525
241698524,2.0,29.883355
241701532,174.9923959,143.63539930000002
241746498,1.0,12.1163956
241813946,60.0,100.0
241844994,16.2818159,36.2818159
241852722,40.0,40.0
241873739,38.5972985,19.2986493
241888019,446.796608,191.412832
241896800,10.0,30.0
241908907,59.255,19.6275
241923359,108.5929517,17.8488253
241945436,10.0,24.8735601
241978184,25.4757475,25.4757475
241981400,0.5,0.05
241983326,73.99,55.1175
242017317,50.0,20.0
242022859,1.0,2.0
242048113,49.505,30.7525
242060605,74.2425,20.0
242075243,24.7475,24.7475
242095077,49.505,24.7525
242139195,75.448024,6.1623353
242142159,49.505,24.7525
242150730,74.985,191.33156250000002
242155899,43.7912512,21.6456256
242190483,49.505,24.7525
242213549,54.2542624,83.341414
242214223,1.0,1.0
242234291,36.729534199999996,200.2421206
242240253,42.9802381,36.8502083
242243231,75.537527,12.3395878
242254833,23.9702344,23.9702344
242261438,1.0,2.0
242267137,1.0,3.5
242279202,10.0,10.0
242289174,40.7525,49.0
242303053,10.0,10.0
242307408,24.4307273,60.5668182
242321180,5.0,10.0
242358109,1.0,1.0
242375452,50.0,45.8825
242519921,18.44,5.0
242520398,59.2324194,118.4648389
242575902,77.1900148,57.5175111
242576401,90.0,6.0
242646764,17.5579482,35.1158965
242680110,0.1,1.0
242712475,143.9346573,15.9428606
242734336,24.7525,24.0
242737580,2.0,2.0
242741544,10.0,10.0
242747982,74.2572029,18.1893008
242759486,15.0,25.9646096
242762414,35.0841871,52.3762806
242764306,21.0,15.0
242770247,9.0,9.0
242780306,74.2575,16.1
242808614,28.491535,42.4873024
242838321,30.865,23.02375
242844431,1.7844037,917.4482908
242850612,103.399396,10.0
242856646,85.7062068,85.7062068
242866133,75.9598647,40.3849718
242877235,0.001,85.8705
242893505,23.7472856,40.0
242942937,47.9536092,88.0
242956736,19.0,15.0
242966979,1.0,12.0
242967951,24.7525,24.7525
242992773,43.3460823,58.692096
243013773,50.0,45.0
243042864,13.4758263,22.8574487
243052997,51.7523404,12.5480852
243073115,24.2525,48.505
243074902,24.9667274,49.9334548
243078800,65.2425,130.485
243130571,49.5,24.75
243165050,73.7132812,18.0383204
243192561,74.5,37.25
243246420,2.5,2.3
243250597,24.7525,24.7525
243257083,131.1931003,25.0
243310996,10.0,45.1386999
243315076,49.7796104,24.8898052
243317676,20.0,20.0
243320559,52.5042246,13.0010562
243353765,20.5936693,20.5936693
243356093,15.7667961,78.566699
243364557,77.7078658,6.3456555
243375127,5.2023946,3.5267959
243423261,83.8649832,101.3500976
243436226,152.22,224.66
243456421,13.6323544,21.753314800000002
243525723,40.0,35.0
243530985,49.0,30.0
243568335,49.505,24.7525
243580822,42.0,21.0
243590521,100.0,3.3253587000000002
243611708,19.5341173,31.6585876
243615461,24.7525,24.7525
243616984,81.6918,10.0
243619724,38.5025,77.005
243624018,24.7525,24.7525
243641983,49.505,24.5025
243721421,20.0,10.0
243726489,2.0,2.0
243734998,24.7101019,18.4075764
243736576,1.1132526,25.1333132
243739129,86.0822002,96.14555
243742709,100.0,136.4643079
243754916,1.0,1.0
243771649,24.4975,24.4975
243785709,70.5,15.0
243792061,24.6275,72.255
243817627,114.0811459,15.9354583
243831449,4.0,3.0
243843469,30.9825324,24.9825324
243876789,12.0,12.0
243881856,22.2368211,22.2368211
243893238,94.0769066,20.0
243900605,1.0,24.7525
243901217,16.2900055,12.0925041
243919929,30.0,30.0
243922004,15.0,24.900530500000002
243922955,73.485,22.0
243927830,80.44062500000001,55.688125
243948149,30.0,43.84375
243981081,102.7355434,25.2488858
243986296,74.2575,20.0
244041840,1.0,1.0
244103758,24.75,24.75
244134198,24.7525,24.7525
244164002,9.1182483,9.1182483
244181697,49.9660645,24.9830323
244248285,24.625,24.625
244275432,21.0,20.3520067
244311059,24.7525,24.7525
244320834,74.2575,18.174375
244339798,10.0,10.4
244347476,20.0,15.0
244354145,0.001,8.0823957
244377251,54.375,24.375
244393222,51.4127123,77.1131356
244399143,735.0524052,183.3881013
244400011,75.0,137.75824740000002
244410909,400.8365448,800.0
244414876,74.4313683,105.5784911
244418686,40.0,5.0
244425270,50.0,57.9705126
244427419,19.2801859,14.3351394
244430834,5.2532407,10.5064814
244441572,22.6428751,22.0
244446449,4690.1660683,602.2240187
244455820,24.75,48.995000000000005
244463196,28.7029882,57.4059764
244474534,49.505,42.496875
244476302,26.8447278,77.4089109
244493583,49.5,24.75
244494827,10.0,10.0
244496871,25.539560299999998,31.0791205
244502115,617.1177126,70.5
244502175,1720.0,647.0349426
244512936,50.0,15.0
244514211,48.2725283,38.2725283
244515168,818.1674158000001,123.3090438
244559003,49.505,24.7525
244594793,104.374539,100.7186348
244617159,24.0563455,75.2852603
244618712,21.72975,32.344625
